date,state,consumption-for-eg,consumption-for-eg-btu,consumption-uto,consumption-uto-btu,generation,total-consumption,total-consumption-btu
2004-10,KY,0.0,75.96719,0.0,1.18309,7340.5715,0.0,77.15029
2004-10,NV,0.0,31.71997,0.0,0.48519,3281.85632,0.0,32.20515
2004-10,MA,0.0,33.87771,0.0,0.89962,3596.93531,0.0,34.77732
2004-10,DC,0.0,5e-05,0.0,0.0,-0.634,0.0,5e-05
2004-10,MT,0.0,23.91723,0.0,1.27726,2200.51445,0.0,25.19449
2004-10,NH,0.0,16.59208,0.0,0.11243,1597.67819,0.0,16.70451
2004-10,NE,0.0,27.43145,0.0,0.11794,2628.79373,0.0,27.54939
2004-10,FL,0.0,177.52569,0.0,10.88961,18769.0837,0.0,188.4153
2004-10,MS,0.0,35.64916,0.0,4.94637,3528.75136,0.0,40.59553
2004-10,DE,0.0,3.09827,0.0,0.87975,266.41845,0.0,3.97802
2004-10,TX,0.0,304.10449,0.0,44.66334,32782.26394,0.0,348.76784
2004-10,CO,0.0,38.20799,0.0,1.03007,3895.00808,0.0,39.23806
2004-10,SD,0.0,4.31392,0.0,0.0,403.99999,0.0,4.31392
2004-10,KS,0.0,38.81396,0.0,0.04786,3560.63396,0.0,38.86182
2004-10,PA,0.0,162.41169,0.0,4.02936,15442.29682,0.0,166.44104
2004-10,WY,0.0,40.50111,0.0,1.45807,3764.54119,0.0,41.95918
2004-10,MO,0.0,70.93523,0.0,0.71644,6886.37928,0.0,71.65166
2004-10,IA,0.0,40.20395,0.0,3.47066,3715.71493,0.0,43.67461
2004-10,ID,0.0,5.93656,0.0,1.95125,634.27641,0.0,7.88782
2004-11,NV,0.0,33.1681,0.0,0.43944,3394.69425,0.0,33.60753
2004-11,OK,0.0,44.00742,0.0,3.24792,4248.88816,0.0,47.25534
2004-11,WA,0.0,84.02902,0.0,4.19846,8530.13322,0.0,88.22747
2004-11,MS,0.0,27.41769,0.0,4.07201,2744.2821,0.0,31.4897
2004-11,AZ,0.0,71.3078,0.0,0.58281,7086.99595,0.0,71.89061
2004-11,NH,0.0,21.05103,0.0,0.164,2086.37179,0.0,21.21502
2004-11,AK,0.0,5.66402,0.0,1.55706,543.03235,0.0,7.22108
2004-11,MA,0.0,32.66625,0.0,0.88575,3401.77149,0.0,33.552
2004-11,RI,0.0,3.41243,0.0,0.11953,443.04723,0.0,3.53196
2004-11,GA,0.0,90.51657,0.0,14.26937,9035.74717,0.0,104.78594
2004-11,OR,0.0,40.54999,0.0,1.92387,4491.1689,0.0,42.47387
2004-11,TN,0.0,75.44589,0.0,8.4231,7466.38102,0.0,83.86899
2004-11,WV,0.0,70.32843,0.0,2.21645,7135.83984,0.0,72.54489
2004-11,CO,0.0,38.3486,0.0,1.34436,3946.75562,0.0,39.69296
2004-11,PA,0.0,178.55729,0.0,4.56775,17112.03817,0.0,183.12503
2004-11,VA,0.0,55.0436,0.0,10.73234,5495.24383,0.0,65.77594
2004-11,ND,0.0,28.15294,0.0,0.42709,2565.82693,0.0,28.58003
2004-11,MO,0.0,74.81808,0.0,0.81729,7195.43916,0.0,75.63537
2004-11,NM,0.0,29.74944,0.0,0.00544,2806.80728,0.0,29.75488
2004-11,SD,0.0,4.92118,0.0,0.0,467.88141,0.0,4.92118
2004-11,ME,0.0,13.34614,0.0,7.07509,1572.50199,0.0,20.42122
2004-11,LA,0.0,67.20292,0.0,29.44255,6944.39336,0.0,96.64547
2004-11,WI,0.0,52.74044,0.0,5.17851,4873.92835,0.0,57.91895
2004-11,NC,0.0,89.94555,0.0,7.712,9101.3751,0.0,97.65755
2004-11,IA,0.0,38.43744,0.0,2.93801,3525.10643,0.0,41.37545
2004-11,DE,0.0,4.01027,0.0,0.9286,420.68771,0.0,4.93886
2004-11,FL,0.0,152.07146,0.0,10.96838,16227.79235,0.0,163.03985
2004-11,VT,0.0,5.005,0.0,0.01406,467.47113,0.0,5.01906
2004-11,MD,0.0,36.32694,0.0,2.30637,3557.05348,0.0,38.63331
2004-11,MN,0.0,42.95616,0.0,3.37517,4052.36517,0.0,46.33133
2004-11,WY,0.0,42.31184,0.0,1.40248,3922.75665,0.0,43.71432
2004-11,NY,0.0,104.7267,0.0,5.69263,10260.78592,0.0,110.41933
2004-11,AR,0.0,40.6915,0.0,5.70165,4091.93061,0.0,46.39315
2004-11,MI,0.0,90.53603,0.0,6.67884,9045.25194,0.0,97.21488
2004-11,IL,0.0,156.01462,0.0,5.16034,15037.47888,0.0,161.17496
2004-11,CT,0.0,25.09834,0.0,0.41256,2515.48563,0.0,25.51091
2004-11,DC,0.0,0.0001,0.0,0.0,-0.698,0.0,0.0001
2004-11,ID,0.0,5.47808,0.0,1.96302,588.99019,0.0,7.4411
2004-11,SC,0.0,76.66409,0.0,4.38642,7417.30784,0.0,81.05051
2004-11,UT,0.0,32.77431,0.0,0.13474,3168.56437,0.0,32.90905
2004-11,TX,0.0,264.67575,0.0,39.32242,28436.40476,0.0,303.99817
2004-11,AL,0.0,107.25234,0.0,15.51197,10742.1484,0.0,122.76431
2004-11,NE,0.0,27.88121,0.0,0.11629,2657.7284,0.0,27.9975
2004-11,IN,0.0,105.23422,0.0,7.03539,10276.02867,0.0,112.26961
2004-11,CA,0.0,135.3557,0.0,19.9099,13774.6351,0.0,155.2656
2004-11,KY,0.0,70.65235,0.0,1.18714,6790.76716,0.0,71.8395
2004-11,MT,0.0,24.749,0.0,1.21934,2261.79557,0.0,25.96834
2004-11,NJ,0.0,38.92407,0.0,8.39973,3931.99102,0.0,47.32379
2004-11,HI,0.0,9.43874,0.0,1.1393,940.23912,0.0,10.57804
2004-11,OH,0.0,116.68701,0.0,3.48278,11601.85863,0.0,120.1698
2004-11,KS,0.0,41.18565,0.0,0.02772,3698.78441,0.0,41.21337
2004-12,MO,0.0,82.3611,0.0,0.80182,7662.7458,0.0,83.16292
2004-12,GA,0.0,101.59793,0.0,16.36847,10265.92973,0.0,117.9664
2004-12,WV,0.0,78.02722,0.0,2.54153,7972.44872,0.0,80.56875
2004-12,VT,0.0,5.84947,0.0,0.02383,537.82987,0.0,5.8733
2004-12,ID,0.0,6.14626,0.0,2.13,650.55811,0.0,8.27626
2004-12,MS,0.0,35.08749,0.0,4.22933,3457.59688,0.0,39.31682
2004-12,WA,0.0,96.0588,0.0,4.02747,9682.87994,0.0,100.08628
2004-12,NJ,0.0,37.63425,0.0,4.6073,3876.25832,0.0,42.24155
2004-12,NH,0.0,21.89136,0.0,0.19927,2149.4565,0.0,22.09063
2004-12,NM,0.0,30.54814,0.0,0.01766,2871.05326,0.0,30.56579
2004-12,FL,0.0,160.46332,0.0,11.66808,16786.76843,0.0,172.13141
2004-12,IL,0.0,178.0843,0.0,6.12372,17164.63846,0.0,184.20802
2004-12,NV,0.0,32.29817,0.0,0.44662,3289.73157,0.0,32.74479
2004-12,AK,0.0,6.47174,0.0,1.78936,607.36046,0.0,8.26109
2004-12,CA,0.0,146.12566,0.0,21.40806,14933.67294,0.0,167.53372
2004-12,UT,0.0,36.24355,0.0,0.13621,3399.83856,0.0,36.37976
2004-12,VA,0.0,69.29623,0.0,11.26222,6852.71378,0.0,80.55846
2004-12,HI,0.0,9.28433,0.0,1.13457,953.45035,0.0,10.4189
2004-12,MT,0.0,27.29784,0.0,1.29135,2559.8,0.0,28.5892
2004-12,NC,0.0,109.24258,0.0,7.92981,11121.86321,0.0,117.17239
2004-12,CT,0.0,27.34958,0.0,1.15904,2806.77423,0.0,28.50862
2004-12,ME,0.0,15.25749,0.0,7.5408,1694.24008,0.0,22.7983
2004-12,CO,0.0,42.96575,0.0,1.26458,4401.59966,0.0,44.23033
2004-12,WI,0.0,58.3441,0.0,5.87925,5519.77677,0.0,64.22335
2004-12,SD,0.0,6.17555,0.0,0.0,586.8514,0.0,6.17555
2004-12,AR,0.0,46.38885,0.0,6.13315,4672.87465,0.0,52.522
2004-12,RI,0.0,3.40963,0.0,0.11953,429.25394,0.0,3.52917
2004-12,MI,0.0,108.36945,0.0,11.9358,10804.45674,0.0,120.30526
2004-12,IA,0.0,40.53792,0.0,3.05007,3809.73267,0.0,43.58799
2004-12,NE,0.0,30.72146,0.0,0.12166,2907.46759,0.0,30.84312
2004-12,OK,0.0,47.20746,0.0,3.30347,4455.76211,0.0,50.51093
2004-12,KY,0.0,89.0544,0.0,1.43087,8504.82216,0.0,90.48527
2004-12,ND,0.0,29.88971,0.0,0.39878,2712.16917,0.0,30.28849
2004-12,PA,0.0,201.37511,0.0,5.41648,19532.0596,0.0,206.79159
2004-12,NY,0.0,118.8284,0.0,6.29217,11809.40138,0.0,125.12057
2004-12,SC,0.0,87.67375,0.0,5.62767,8561.65442,0.0,93.30142
2004-12,MN,0.0,49.63078,0.0,3.79336,4697.44096,0.0,53.42414
2004-12,WY,0.0,41.79697,0.0,1.30141,3954.2843,0.0,43.09838
2004-12,TX,0.0,297.83687,0.0,41.47998,32001.01737,0.0,339.31685
2004-12,TN,0.0,92.2069,0.0,8.93027,9098.29977,0.0,101.13716
2004-12,OR,0.0,47.07562,0.0,1.81695,5079.57314,0.0,48.89256
2004-12,OH,0.0,134.0996,0.0,3.19417,13379.51633,0.0,137.29378
2004-12,MD,0.0,46.55911,0.0,2.32758,4517.83432,0.0,48.88669
2004-12,LA,0.0,79.08211,0.0,32.8427,8143.03268,0.0,111.92482
2004-12,AL,0.0,123.21378,0.0,15.99423,12266.64894,0.0,139.20801
2004-12,DC,0.0,0.07488,0.0,0.0,4.07,0.0,0.07488
2004-12,KS,0.0,46.39828,0.0,0.02912,4217.97727,0.0,46.42739
2004-12,MA,0.0,38.23594,0.0,1.22288,3994.07312,0.0,39.45882
2004-12,IN,0.0,116.09412,0.0,7.48035,11351.04508,0.0,123.57448
2004-12,AZ,0.0,83.23727,0.0,0.60659,8241.09384,0.0,83.84385
2004-12,DE,0.0,9.2222,0.0,1.21467,996.56482,0.0,10.43686
2005-01,AL,0.0,120.76103,0.0,16.55772,12093.78573,0.0,137.31876
2005-01,NM,0.0,30.0309,0.0,0.25662,2836.80714,0.0,30.28753
2005-01,CT,0.0,31.53317,0.0,0.75119,3121.50029,0.0,32.28436
2005-01,FL,0.0,157.21588,0.0,12.54788,16855.11966,0.0,169.76376
2005-01,NJ,0.0,45.94208,0.0,3.52143,4549.167,0.0,49.46351
2005-01,HI,0.0,9.2671,0.0,1.18887,959.40164,0.0,10.45597
2005-01,ND,0.0,30.91263,0.0,0.65332,2792.99919,0.0,31.56595
2005-01,MA,0.0,39.40738,0.0,1.4316,4073.07759,0.0,40.83898
2005-01,TN,0.0,88.40552,0.0,8.67799,8671.50747,0.0,97.08351
2005-01,MS,0.0,35.45762,0.0,4.73207,3535.29141,0.0,40.18969
2005-01,DC,0.0,0.08099,0.0,0.0,2.093,0.0,0.08099
2005-01,AK,0.0,6.57432,0.0,0.99573,627.25294,0.0,7.57006
2005-01,WV,0.0,78.50868,0.0,2.2035,8087.47707,0.0,80.71218
2005-01,OR,0.0,45.35283,0.0,2.20631,4899.40933,0.0,47.55914
2005-01,MI,0.0,102.26868,0.0,6.79322,10024.64099,0.0,109.06191
2005-01,AZ,0.0,81.06957,0.0,0.56675,8200.25808,0.0,81.63632
2005-01,CO,0.0,42.73881,0.0,1.06208,4361.7641,0.0,43.80088
2005-01,DE,0.0,9.28856,0.0,1.04306,882.10978,0.0,10.33162
2005-01,NV,0.0,32.18687,0.0,0.26229,3367.49209,0.0,32.44915
2005-01,NH,0.0,22.61901,0.0,0.19188,2214.2756,0.0,22.81089
2005-01,RI,0.0,3.04411,0.0,0.28259,389.11916,0.0,3.32671
2005-01,SD,0.0,6.37304,0.0,0.0,609.19429,0.0,6.37304
2005-01,SC,0.0,92.2778,0.0,4.72328,8998.68242,0.0,97.00107
2005-01,VA,0.0,73.84098,0.0,12.12802,7352.82766,0.0,85.969
2005-01,OH,0.0,131.92753,0.0,2.90695,13335.72371,0.0,134.83448
2005-01,LA,0.0,77.20184,0.0,27.27904,8004.19682,0.0,104.48088
2005-01,MN,0.0,52.59317,0.0,3.69047,5010.70927,0.0,56.28364
2005-01,KS,0.0,45.69705,0.0,0.22247,4165.93765,0.0,45.91952
2005-01,NY,0.0,128.14388,0.0,7.26493,12643.63391,0.0,135.40881
2005-01,WI,0.0,61.02673,0.0,7.24358,5485.89103,0.0,68.27031
2005-01,ME,0.0,15.90275,0.0,7.57782,1753.04476,0.0,23.48057
2005-01,MD,0.0,50.15848,0.0,2.60305,4881.51739,0.0,52.76152
2005-01,GA,0.0,98.63526,0.0,16.06003,10046.83592,0.0,114.69529
2005-01,IA,0.0,41.77924,0.0,3.35684,3936.09607,0.0,45.13608
2005-01,ID,0.0,7.45712,0.0,2.25343,787.26263,0.0,9.71055
2005-01,TX,0.0,296.03865,0.0,40.63078,31494.10371,0.0,336.66943
2005-01,OK,0.0,51.37682,0.0,4.04467,5082.34948,0.0,55.42149
2005-01,KY,0.0,86.13449,0.0,1.36412,8322.5913,0.0,87.49861
2005-01,IN,0.0,116.08364,0.0,8.01746,11291.5268,0.0,124.10109
2005-01,WA,0.0,93.87203,0.0,4.93918,9530.96233,0.0,98.81121
2005-01,NC,0.0,111.18916,0.0,8.43569,11364.18825,0.0,119.62485
2005-01,MO,0.0,86.41535,0.0,0.74478,8275.61479,0.0,87.16013
2005-01,PA,0.0,196.30621,0.0,6.46905,18945.98041,0.0,202.77526
2005-01,NE,0.0,26.99596,0.0,0.13553,2559.95547,0.0,27.13149
2005-01,MT,0.0,24.22765,0.0,1.23727,2254.52695,0.0,25.46492
2005-01,UT,0.0,35.78431,0.0,0.14198,3383.72985,0.0,35.92628
2005-01,AR,0.0,45.66411,0.0,6.91296,4577.27678,0.0,52.57707
2005-01,VT,0.0,5.55315,0.0,0.07638,527.43762,0.0,5.62954
2005-01,WY,0.0,41.36739,0.0,1.55541,3846.81568,0.0,42.92281
2005-01,CA,0.0,147.54058,0.0,18.4538,14708.32836,0.0,165.99439
2005-01,IL,0.0,180.74318,0.0,5.96157,17399.96278,0.0,186.70474
2005-02,AL,0.0,101.95746,0.0,13.69287,10184.83929,0.0,115.65033
2005-02,MO,0.0,78.31853,0.0,0.67693,7506.75454,0.0,78.99546
2005-02,DC,0.0,0.01233,0.0,0.0,0.215,0.0,0.01233
2005-02,CT,0.0,25.76372,0.0,0.47801,2634.46098,0.0,26.24173
2005-02,DE,0.0,5.362,0.0,0.81533,571.30415,0.0,6.17734
2005-02,VA,0.0,64.80987,0.0,10.89715,6345.94992,0.0,75.70702
2005-02,IL,0.0,146.24154,0.0,5.62761,14138.48132,0.0,151.86914
2005-02,NE,0.0,20.74833,0.0,0.12265,1945.15784,0.0,20.87097
2005-02,ID,0.0,6.29966,0.0,2.10321,669.54546,0.0,8.40287
2005-02,MA,0.0,33.13583,0.0,0.95481,3445.96427,0.0,34.09064
2005-02,SD,0.0,4.68975,0.0,0.0,449.56443,0.0,4.68975
2005-02,MD,0.0,39.61881,0.0,2.27307,3885.70132,0.0,41.89188
2005-02,AZ,0.0,64.27699,0.0,0.49577,6578.33806,0.0,64.77277
2005-02,NJ,0.0,46.0505,0.0,3.15048,4548.62258,0.0,49.20098
2005-02,HI,0.0,7.72606,0.0,0.98172,802.47195,0.0,8.70778
2005-02,TN,0.0,75.56094,0.0,8.20727,7528.28679,0.0,83.7682
2005-02,NM,0.0,29.48484,0.0,0.23158,2819.97287,0.0,29.71643
2005-02,NH,0.0,20.6021,0.0,0.11192,2066.44951,0.0,20.71402
2005-02,NV,0.0,28.10504,0.0,0.24176,2986.76223,0.0,28.3468
2005-02,MI,0.0,94.28087,0.0,12.11491,9246.49452,0.0,106.39578
2005-02,FL,0.0,133.85243,0.0,10.77442,14405.30308,0.0,144.62685
2005-02,VT,0.0,5.10379,0.0,0.07089,483.5941,0.0,5.17468
2005-02,IN,0.0,100.98812,0.0,7.33354,9881.21311,0.0,108.32166
2005-02,LA,0.0,65.78052,0.0,30.2028,6846.9856,0.0,95.98333
2005-02,KS,0.0,35.63467,0.0,0.20069,3263.04239,0.0,35.83535
2005-02,MS,0.0,29.91049,0.0,3.81859,3005.43669,0.0,33.72908
2005-02,PA,0.0,171.06055,0.0,5.3668,16629.39843,0.0,176.42736
2005-02,ND,0.0,28.96868,0.0,0.59215,2611.35896,0.0,29.56083
2005-02,ME,0.0,13.61086,0.0,6.71619,1522.00012,0.0,20.32705
2005-02,OR,0.0,41.11598,0.0,2.02371,4409.78544,0.0,43.13969
2005-02,MN,0.0,43.49761,0.0,3.34494,4115.82112,0.0,46.84255
2005-02,CA,0.0,131.12538,0.0,17.05335,13294.1664,0.0,148.17873
2005-02,NY,0.0,109.00934,0.0,6.15772,10769.30198,0.0,115.16706
2005-02,OH,0.0,117.49884,0.0,3.25969,11775.68215,0.0,120.75853
2005-02,AR,0.0,40.96636,0.0,5.98491,4120.19484,0.0,46.95126
2005-02,NC,0.0,98.45421,0.0,7.78555,10053.66789,0.0,106.23976
2005-02,RI,0.0,3.06488,0.0,0.12644,411.61905,0.0,3.19132
2005-02,IA,0.0,36.46537,0.0,3.03412,3413.01414,0.0,39.4995
2005-02,WY,0.0,37.17793,0.0,1.40083,3510.76888,0.0,38.57876
2005-02,MT,0.0,21.06776,0.0,1.1043,1969.17868,0.0,22.17206
2005-02,UT,0.0,30.55714,0.0,0.12043,2797.6963,0.0,30.67757
2005-02,WI,0.0,50.50027,0.0,6.01196,4645.17381,0.0,56.51223
2005-02,WV,0.0,72.88306,0.0,1.97318,7393.29125,0.0,74.85625
2005-02,WA,0.0,81.64337,0.0,3.96316,8274.38445,0.0,85.60653
2005-02,OK,0.0,45.02527,0.0,3.61716,4487.70839,0.0,48.64243
2005-02,GA,0.0,90.40239,0.0,14.83852,9157.49182,0.0,105.24091
2005-02,TX,0.0,252.66549,0.0,37.36991,27232.63973,0.0,290.03541
2005-02,KY,0.0,75.78187,0.0,1.27638,7371.55471,0.0,77.05824
2005-02,AK,0.0,5.48886,0.0,0.89402,525.35246,0.0,6.38288
2005-02,CO,0.0,38.33944,0.0,0.93399,3895.04457,0.0,39.27343
2005-02,SC,0.0,80.71537,0.0,4.45559,7873.10804,0.0,85.17097
2005-03,NC,0.0,97.04189,0.0,8.41863,9881.17979,0.0,105.46053
2005-03,MD,0.0,39.90874,0.0,2.46782,3891.87423,0.0,42.37657
2005-03,TX,0.0,262.7669,0.0,40.53994,28585.76256,0.0,303.30684
2005-03,SD,0.0,6.81326,0.0,0.0,657.94348,0.0,6.81326
2005-03,DC,0.0,0.0,0.0,0.0,-1.094,0.0,0.0
2005-03,VT,0.0,5.6654,0.0,0.07664,537.28937,0.0,5.74204
2005-03,WV,0.0,75.04057,0.0,2.24103,7742.2371,0.0,77.2816
2005-03,ID,0.0,6.4189,0.0,1.98194,681.21923,0.0,8.40084
2005-03,GA,0.0,99.23956,0.0,15.43693,10094.68803,0.0,114.67649
2005-03,NV,0.0,29.6592,0.0,0.30585,3047.02944,0.0,29.96505
2005-03,HI,0.0,8.51474,0.0,1.15172,888.27122,0.0,9.66646
2005-03,CT,0.0,29.30583,0.0,0.60968,2921.03461,0.0,29.91551
2005-03,MN,0.0,47.54972,0.0,3.86304,4505.15416,0.0,51.41277
2005-03,MA,0.0,36.13649,0.0,1.00671,3765.25407,0.0,37.1432
2005-03,NH,0.0,19.14395,0.0,0.13878,1905.3169,0.0,19.28273
2005-03,PA,0.0,187.01646,0.0,5.84107,18379.23877,0.0,192.85753
2005-03,AK,0.0,5.70192,0.0,0.93763,536.08074,0.0,6.63955
2005-03,TN,0.0,70.96014,0.0,8.61787,7000.4524,0.0,79.57802
2005-03,NE,0.0,27.52727,0.0,0.13256,2619.04437,0.0,27.65983
2005-03,MS,0.0,34.79887,0.0,3.92159,3566.95478,0.0,38.72046
2005-03,KS,0.0,39.11293,0.0,0.2166,3592.45826,0.0,39.32952
2005-03,IN,0.0,112.37374,0.0,8.19455,11018.98806,0.0,120.56829
2005-03,IL,0.0,150.74781,0.0,5.72097,14589.63305,0.0,156.46878
2005-03,MO,0.0,74.91388,0.0,0.70546,7225.76882,0.0,75.61934
2005-03,NM,0.0,28.84076,0.0,0.26532,2722.36298,0.0,29.10608
2005-03,WI,0.0,50.45438,0.0,6.55664,4691.89416,0.0,57.01103
2005-03,VA,0.0,70.15614,0.0,12.58637,6880.88969,0.0,82.74251
2005-03,WY,0.0,40.34248,0.0,1.39459,3835.16778,0.0,41.73707
2005-03,RI,0.0,2.60135,0.0,0.15908,351.62562,0.0,2.76043
2005-03,LA,0.0,74.88254,0.0,24.32471,7662.36601,0.0,99.20725
2005-03,ND,0.0,28.21568,0.0,0.65412,2584.3128,0.0,28.8698
2005-03,WA,0.0,83.29524,0.0,3.76178,8396.43223,0.0,87.05703
2005-03,ME,0.0,14.43273,0.0,7.3689,1642.87322,0.0,21.80163
2005-03,AR,0.0,31.71853,0.0,6.23447,3229.68963,0.0,37.953
2005-03,NJ,0.0,48.48828,0.0,3.65332,4812.07091,0.0,52.1416
2005-03,SC,0.0,90.5901,0.0,4.13001,8860.91462,0.0,94.72011
2005-03,IA,0.0,32.96853,0.0,3.24726,3162.72804,0.0,36.21579
2005-03,MT,0.0,19.55743,0.0,1.23015,1887.63412,0.0,20.78758
2005-03,AL,0.0,113.7283,0.0,14.28769,11411.95804,0.0,128.01599
2005-03,KY,0.0,81.59401,0.0,1.42182,7935.39469,0.0,83.01584
2005-03,NY,0.0,115.77847,0.0,6.78508,11555.28656,0.0,122.56355
2005-03,FL,0.0,151.68271,0.0,12.29234,16266.06031,0.0,163.97505
2005-03,OR,0.0,41.96743,0.0,1.931,4587.26621,0.0,43.89844
2005-03,MI,0.0,97.57361,0.0,13.44479,9581.43893,0.0,111.0184
2005-03,AZ,0.0,70.95927,0.0,0.49243,7066.50554,0.0,71.45169
2005-03,OK,0.0,47.69322,0.0,3.71003,5010.61511,0.0,51.40325
2005-03,OH,0.0,128.61576,0.0,3.52352,12857.81279,0.0,132.13928
2005-03,CA,0.0,151.02558,0.0,18.207,15260.66792,0.0,169.23258
2005-03,UT,0.0,29.53702,0.0,0.13402,2746.09711,0.0,29.67104
2005-03,DE,0.0,6.52147,0.0,1.14164,643.75279,0.0,7.66311
2005-03,CO,0.0,41.73494,0.0,1.00878,4182.67921,0.0,42.74373
2005-04,AL,0.0,97.5535,0.0,12.12664,9583.05085,0.0,109.68014
2005-04,LA,0.0,63.06743,0.0,21.9321,6755.215,0.0,84.99952
2005-04,VT,0.0,4.91259,0.0,0.0659,473.24812,0.0,4.97849
2005-04,TN,0.0,74.62508,0.0,7.86505,7357.43466,0.0,82.49013
2005-04,NC,0.0,89.10727,0.0,8.04795,8994.22895,0.0,97.15522
2005-04,HI,0.0,8.72593,0.0,0.9313,886.80514,0.0,9.65723
2005-04,CT,0.0,20.24493,0.0,0.47528,2122.21804,0.0,20.72021
2005-04,KY,0.0,74.31614,0.0,1.07474,7288.80742,0.0,75.39089
2005-04,WV,0.0,64.31228,0.0,1.77773,6541.27452,0.0,66.09001
2005-04,KS,0.0,32.03671,0.0,0.21762,2924.54335,0.0,32.25433
2005-04,MO,0.0,72.45503,0.0,0.58316,6995.97536,0.0,73.03818
2005-04,RI,0.0,3.70556,0.0,0.11899,505.72261,0.0,3.82455
2005-04,VA,0.0,58.36861,0.0,11.37743,5694.57246,0.0,69.74604
2005-04,CO,0.0,37.59204,0.0,0.91962,3828.86496,0.0,38.51167
2005-04,OK,0.0,42.62557,0.0,3.64537,4426.88603,0.0,46.27094
2005-04,IN,0.0,97.27831,0.0,7.32998,9519.32635,0.0,104.60829
2005-04,GA,0.0,97.06619,0.0,16.17427,9843.16176,0.0,113.24046
2005-04,AZ,0.0,71.63712,0.0,0.39553,7449.84143,0.0,72.03264
2005-04,FL,0.0,142.34274,0.0,10.69844,15156.74055,0.0,153.04117
2005-04,WI,0.0,49.66718,0.0,5.87618,4495.69546,0.0,55.54336
2005-04,NY,0.0,106.38546,0.0,5.71663,10512.62857,0.0,112.10209
2005-04,MS,0.0,32.29364,0.0,4.5334,3201.36343,0.0,36.82704
2005-04,TX,0.0,256.10963,0.0,40.47029,27803.14446,0.0,296.57992
2005-04,MN,0.0,41.94623,0.0,3.10198,3940.69525,0.0,45.04822
2005-04,SC,0.0,76.94968,0.0,4.4894,7502.68365,0.0,81.43907
2005-04,DE,0.0,3.27559,0.0,0.97844,326.76429,0.0,4.25403
2005-04,OH,0.0,103.30744,0.0,3.00562,10242.97999,0.0,106.31306
2005-04,MI,0.0,90.1151,0.0,5.67436,8882.25328,0.0,95.78946
2005-04,IL,0.0,146.39049,0.0,4.81729,14066.66319,0.0,151.20779
2005-04,WA,0.0,75.94639,0.0,4.69077,7670.48115,0.0,80.63717
2005-04,AR,0.0,32.7377,0.0,6.03938,3327.25454,0.0,38.77708
2005-04,NE,0.0,22.45779,0.0,0.11474,2127.86698,0.0,22.57253
2005-04,ID,0.0,8.42913,0.0,2.09632,872.34037,0.0,10.52545
2005-04,ME,0.0,13.71611,0.0,6.41506,1554.00251,0.0,20.13117
2005-04,SD,0.0,4.72292,0.0,0.0,438.74326,0.0,4.72292
2005-04,CA,0.0,153.27237,0.0,17.4162,15411.80797,0.0,170.68857
2005-04,DC,0.0,0.0,0.0,0.0,-0.599,0.0,0.0
2005-04,AK,0.0,5.17476,0.0,0.83707,492.11086,0.0,6.01184
2005-04,NH,0.0,11.48023,0.0,0.11389,1198.11299,0.0,11.59413
2005-04,UT,0.0,28.64582,0.0,0.12504,2760.88254,0.0,28.77086
2005-04,WY,0.0,33.36386,0.0,1.45363,3163.32778,0.0,34.81749
2005-04,NV,0.0,24.29009,0.0,0.26083,2538.69187,0.0,24.55092
2005-04,NM,0.0,27.5174,0.0,0.26652,2542.33868,0.0,27.78392
2005-04,PA,0.0,164.30289,0.0,5.79269,15825.38389,0.0,170.09558
2005-04,OR,0.0,37.87288,0.0,1.94517,4167.2268,0.0,39.81805
2005-04,ND,0.0,24.27716,0.0,0.59054,2205.19293,0.0,24.8677
2005-04,MT,0.0,22.92853,0.0,1.05103,2153.96673,0.0,23.97956
2005-04,MA,0.0,33.64537,0.0,0.80418,3838.66715,0.0,34.44955
2005-04,IA,0.0,29.70113,0.0,2.88187,2810.68163,0.0,32.583
2005-04,MD,0.0,36.54595,0.0,2.2111,3512.54343,0.0,38.75705
2005-04,NJ,0.0,35.68914,0.0,3.49032,3628.5857,0.0,39.17946
2005-05,CO,0.0,40.93577,0.0,1.00206,4143.84659,0.0,41.93784
2005-05,WA,0.0,84.70924,0.0,4.20979,8520.09833,0.0,88.91902
2005-05,WY,0.0,32.50289,0.0,1.44183,3052.01616,0.0,33.94472
2005-05,IN,0.0,100.37769,0.0,6.94951,9872.67889,0.0,107.3272
2005-05,WI,0.0,49.38631,0.0,5.51308,4453.70296,0.0,54.89939
2005-05,IL,0.0,153.89934,0.0,4.85189,14775.34354,0.0,158.75122
2005-05,WV,0.0,68.13393,0.0,1.80315,6926.51607,0.0,69.93708
2005-05,IA,0.0,37.14064,0.0,2.86538,3481.98921,0.0,40.00602
2005-05,FL,0.0,173.99006,0.0,11.29788,18331.94938,0.0,185.28795
2005-05,DE,0.0,2.67189,0.0,1.07314,279.39782,0.0,3.74503
2005-05,CT,0.0,24.84119,0.0,0.43415,2623.65189,0.0,25.27534
2005-05,GA,0.0,111.56916,0.0,15.09413,11281.74714,0.0,126.66329
2005-05,VA,0.0,48.80333,0.0,12.3292,4759.8723,0.0,61.13253
2005-05,MT,0.0,26.74307,0.0,1.07878,2538.70517,0.0,27.82185
2005-05,ID,0.0,13.17442,0.0,2.05606,1318.8468,0.0,15.23048
2005-05,MN,0.0,43.96777,0.0,2.96685,4152.11774,0.0,46.93462
